NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1406,서울특별시 강남구 압구정동,434,434,0,신현대12차,108.31,202403,30,"425,000",115,10,개인,개인,1982,압구정로 151,-,중개거래,서울 강남구,24.04.30
1407,서울특별시 강남구 압구정동,456,456,0,"현대7차(73~77,82,85동)",245.2,202403,27,"1,150,000",76,10,개인,개인,1979,압구정로 201,-,직거래,-,24.04.22
1408,서울특별시 강남구 압구정동,456,456,0,"현대7차(73~77,82,85동)",144.2,202403,27,"510,000",73,5,개인,개인,1979,압구정로 201,-,직거래,-,24.04.22
1409,서울특별시 강남구 압구정동,426,426,0,신현대9차,152.28,202403,11,"580,000",107,8,개인,개인,1982,압구정로 151,-,중개거래,서울 강남구,24.05.10
1410,서울특별시 강남구 압구정동,489,489,0,한양3,116.94,202403,2,"400,000",-,9,개인,개인,1978,압구정로 321,-,중개거래,서울 강남구,-
1411,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202402,24,"223,000",3,2,개인,개인,1977,압구정로 321,-,중개거래,서울 강남구,24.04.19
1412,서울특별시 강남구 압구정동,426,426,0,신현대9차,152.28,202402,24,"570,000",-,9,개인,개인,1982,압구정로 151,-,중개거래,서울 강남구,-
1413,서울특별시 강남구 압구정동,456,456,0,"현대6차(78~81,83,84,86,87동)",157.36,202402,23,"523,000",86,4,개인,개인,1978,압구정로 201,-,중개거래,서울 강남구,24.04.30
1414,서울특별시 강남구 압구정동,434,434,0,신현대12차,110.82,202402,2,"410,000",116,8,개인,개인,1982,압구정로 151,-,중개거래,"서울 강남구, 서울 송파구",24.05.07
1415,서울특별시 강남구 압구정동,456,456,0,"현대6차(78~81,83,84,86,87동)",196.7,202401,25,"650,000",80,3,개인,개인,1978,압구정로 201,-,중개거래,서울 강남구,24.05.02
1416,서울특별시 강남구 압구정동,489,489,0,한양3,117.26,202401,24,"400,000",33,7,개인,개인,1978,압구정로 321,-,중개거래,서울 강남구,24.04.30
1417,서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,202401,24,"675,000",125,7,개인,개인,1983,압구정로 151,-,중개거래,서울 강남구,24.04.15
1418,서울특별시 강남구 압구정동,433,433,0,신현대11차,115.23,202401,18,"418,000",126,12,개인,개인,1983,압구정로 151,-,중개거래,서울 강남구,24.04.30
1419,서울특별시 강남구 압구정동,456,456,0,"현대6차(78~81,83,84,86,87동)",144.7,202401,13,"495,000",81,7,개인,개인,1978,압구정로 201,-,중개거래,서울 강남구,24.04.24
1420,서울특별시 강남구 압구정동,456,456,0,"현대7차(73~77,82,85동)",157.36,202401,3,"540,000",75,6,개인,개인,1979,압구정로 201,-,중개거래,서울 강남구,24.04.25
1421,서울특별시 강남구 압구정동,433,433,0,신현대11차,108.36,202312,23,"390,000",110,8,-,-,1983,압구정로 151,-,중개거래,"서울 강남구, 서울 송파구",24.04.15
1422,서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,202312,15,"627,000",109,13,-,-,1983,압구정로 151,-,중개거래,서울 강남구,24.04.23
1423,서울특별시 강남구 압구정동,426,426,0,신현대9차,111.38,202312,5,"390,000",105,3,-,-,1982,압구정로 151,-,중개거래,서울 강남구,24.04.26
1424,서울특별시 강남구 압구정동,481,481,0,현대8차(성수현대:91~95동),163.67,202312,1,"515,000",92,10,-,-,1980,압구정로 309,-,중개거래,서울 강남구,24.03.29
1425,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),63.87,202311,30,"318,000",2,3,-,-,1977,압구정로 321,-,중개거래,서울 강남구,24.02.29
1426,서울특별시 강남구 압구정동,456,456,0,"현대7차(73~77,82,85동)",144.2,202311,29,"500,000",73,3,-,-,1979,압구정로 201,-,중개거래,서울 강남구,24.03.20
1427,서울특별시 강남구 압구정동,397,397,0,미성2차,74.4,202311,13,"290,000",28,11,-,-,1987,압구정로 113,-,중개거래,서울 강남구,24.03.04
1428,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202311,10,"250,000",9,7,-,-,1977,압구정로 321,-,중개거래,서울 강남구,24.02.28
1429,서울특별시 강남구 압구정동,489,489,0,한양3,117.26,202311,1,"417,000",33,3,-,-,1978,압구정로 321,-,중개거래,서울 강남구,24.02.28
1430,서울특별시 강남구 압구정동,433,433,0,신현대11차,183.41,202310,5,"695,000",125,12,-,-,1983,압구정로 151,-,중개거래,서울 강남구,24.04.15
1431,서울특별시 강남구 압구정동,434,434,0,신현대12차,110.82,202309,27,"440,000",116,6,-,-,1982,압구정로 151,-,중개거래,서울 강남구,24.04.15
1432,서울특별시 강남구 압구정동,456,456,0,"현대7차(73~77,82,85동)",144.2,202307,19,"515,000",73,11,-,-,1979,압구정로 201,-,중개거래,서울 강남구,24.04.30
1433,서울특별시 강남구 압구정동,481,481,0,현대8차(성수현대:91~95동),111.5,202307,11,"331,000",91,8,-,-,1981,압구정로 309,-,중개거래,"서울 강남구, 서울 송파구",24.02.20
1434,서울특별시 강남구 압구정동,434,434,0,신현대12차,182.95,202405,7,"750,000",-,11,개인,개인,1982,압구정로 151,-,중개거래,서울 강남구,-
1435,서울특별시 강남구 압구정동,489,489,0,한양3,116.94,202405,29,"415,000",-,12,개인,개인,1978,압구정로 321,-,중개거래,서울 강남구,-
1436,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),49.98,202405,28,"234,000",-,4,개인,개인,1977,압구정로 321,20240624,중개거래,서울 강남구,-
1437,서울특별시 강남구 압구정동,490,490,0,한양1차(영동한양),78.05,202406,10,"330,000",-,7,개인,개인,1977,압구정로 321,-,중개거래,서울 강남구,-
1438,서울특별시 강남구 압구정동,434,434,0,신현대12차,121.18,202405,1,"480,000",-,6,개인,개인,1982,압구정로 151,-,중개거래,서울 강남구,-
1439,서울특별시 강남구 압구정동,489,489,0,한양3,116.94,202403,2,"400,000",35,9,개인,개인,1978,압구정로 321,-,중개거래,서울 강남구,24.06.17
1440,서울특별시 강남구 압구정동,433,433,0,신현대11차,115.23,202406,6,"420,000",-,12,개인,개인,1983,압구정로 151,-,중개거래,서울 강남구,-
1441,서울특별시 강남구 압구정동,456,456,0,"현대6차(78~81,83,84,86,87동)",144.2,202405,23,"539,000",-,8,개인,개인,1978,압구정로 201,-,중개거래,서울 강남구,-
1442,서울특별시 강남구 압구정동,456,456,0,"현대6차(78~81,83,84,86,87동)",144.7,202405,24,"530,000",-,4,개인,개인,1978,압구정로 201,-,중개거래,서울 강남구,-
1443,서울특별시 강남구 압구정동,528,528,0,한양7,106.22,202404,26,"351,000",72,9,개인,개인,1981,압구정로61길 37,-,중개거래,서울 강남구,24.06.10
1444,서울특별시 강남구 압구정동,528,528,0,한양7,106.22,202402,27,"355,000",72,6,개인,개인,1981,압구정로61길 37,-,중개거래,서울 강남구,24.05.23
1445,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202310,6,"350,000",62,1,-,-,1976,압구정로39길 58,-,중개거래,서울 강남구,23.12.22
1446,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202308,9,"358,000",61,4,-,-,1976,압구정로39길 58,-,중개거래,서울 강남구,23.10.12
1447,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202307,25,"365,000",64,4,-,-,1976,압구정로39길 58,-,중개거래,서울 강남구,23.09.22
1448,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202307,8,"350,000",63,11,-,-,1976,압구정로39길 58,-,중개거래,서울 강남구,23.10.30
1449,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202403,23,"350,000",-,4,개인,개인,1976,압구정로39길 58,-,중개거래,서울 강남구,-
1450,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202402,16,"345,000",63,6,개인,개인,1976,압구정로39길 58,-,중개거래,서울 강남구,24.05.22
1451,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202405,4,"345,000",-,5,개인,개인,1976,압구정로39길 58,-,중개거래,서울 강남구,-
1452,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202404,4,"354,000",-,5,개인,개인,1976,압구정로39길 58,-,중개거래,"서울 강남구, 서울 서초구",-
1453,서울특별시 강남구 압구정동,443,443,0,현대3차(61~64동),82.5,202311,23,"390,000",61,7,-,-,1976,압구정로39길 58,-,중개거래,서울 강남구,24.03.29
1454,서울특별시 강남구 압구정동,462,462,0,현대4차저층(51~56동),117.91,202310,4,"538,000",52,3,-,-,1977,압구정로33길 70,-,중개거래,서울 강남구 서울 양천구,24.01.31
1455,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,84.83,202308,26,"135,000",103,13,-,-,2013,헌릉로571길 20,-,중개거래,서울 강남구,23.11.10
1456,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.89,202403,22,"116,250",102,4,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,24.05.09
1457,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,84.84,202401,8,"134,500",112,3,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,24.05.14
1458,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,84.83,202403,5,"139,500",-,11,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,-
1459,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,84.83,202402,27,"139,000",111,7,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,24.04.19
1460,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.89,202401,16,"119,000",102,14,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,24.03.26
1461,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,84.83,202401,13,"132,000",103,3,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,24.03.14
1462,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.89,202403,28,"113,000",104,3,개인,개인,2013,헌릉로571길 20,-,중개거래,"서울 강남구, 서울 중구",24.06.20
1463,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,84.84,202405,20,"140,000",-,5,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,-
1464,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.86,202405,20,"119,000",-,9,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,-
1465,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,74.74,202402,29,"135,000",110,6,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,24.06.07
1466,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.99,202404,10,"118,500",108,5,개인,개인,2013,헌릉로571길 20,-,중개거래,서울 강남구,24.05.31
1467,서울특별시 강남구 세곡동,579,579,0,강남엘에이치1단지,59.89,202401,16,"119,000",-,14,개인,개인,2013,헌릉로571길 20,20240130,중개거래,서울 강남구,-
1468,서울특별시 강남구 세곡동,516,516,0,세곡리엔파크(3단지),84.96,202311,1,"103,000",307,1,-,-,2011,헌릉로590길 11,-,직거래,-,23.12.26
1469,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202309,6,"120,000",504,10,-,-,2011,헌릉로590길 63,-,중개거래,서울 강남구,23.12.22
1470,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,114.69,202308,29,"157,500",503,4,-,-,2011,헌릉로590길 63,-,중개거래,서울 강남구,23.11.17
1471,서울특별시 강남구 세곡동,516,516,0,세곡리엔파크(3단지),84.96,202308,26,"119,000",306,4,-,-,2011,헌릉로590길 11,-,중개거래,서울 강남구 서울 성동구,23.11.15
1472,서울특별시 강남구 세곡동,511,511,0,강남신동아파밀리에2단지,84.97,202308,12,"113,750",206,2,-,-,2011,헌릉로590길 10,-,중개거래,서울 강남구,23.11.09
1473,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202308,11,"120,000",501,6,-,-,2011,헌릉로590길 63,-,중개거래,서울 강남구,23.11.29
1474,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.97,202308,6,"117,700",512,7,-,-,2011,헌릉로590길 63,-,중개거래,서울 강남구,23.10.31
1475,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.97,202308,23,"114,500",508,2,-,-,2011,헌릉로590길 63,-,직거래,-,23.12.06
1476,서울특별시 강남구 세곡동,516,516,0,세곡리엔파크(3단지),84.96,202307,13,"110,000",306,5,-,-,2011,헌릉로590길 11,-,직거래,-,23.07.19
1477,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202401,31,"110,000",-,2,개인,개인,2011,헌릉로590길 63,20240425,중개거래,서울 강남구,-
1478,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,114.69,202405,2,"159,000",-,8,개인,개인,2011,헌릉로590길 63,-,중개거래,서울 강남구,-
1479,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202404,25,"110,000",511,2,개인,개인,2011,헌릉로590길 63,-,중개거래,서울 강남구,24.04.29
1480,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202404,13,"111,000",-,5,개인,개인,2011,헌릉로590길 63,-,중개거래,서울 강남구,-
1481,서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,59.88,202403,21,"101,000",-,12,개인,개인,2011,헌릉로590길 100,-,중개거래,서울 강남구,-
1482,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.97,202403,4,"110,000",-,5,개인,개인,2011,헌릉로590길 63,20240412,중개거래,서울 강남구,-
1483,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.95,202401,31,"110,000",-,2,개인,개인,2011,헌릉로590길 63,20240425,중개거래,서울 강남구,-
1484,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.97,202403,4,"109,000",-,5,개인,개인,2011,헌릉로590길 63,-,중개거래,서울 강남구,-
1485,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.97,202403,14,"111,500",508,10,개인,개인,2011,헌릉로590길 63,-,중개거래,서울 강남구,24.06.14
1486,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.97,202403,20,"115,000",-,9,개인,개인,2011,헌릉로590길 63,-,중개거래,서울 강남구,-
1487,서울특별시 강남구 세곡동,511,511,0,강남신동아파밀리에2단지,84.98,202405,22,"118,000",-,7,개인,개인,2011,헌릉로590길 10,-,중개거래,서울 강남구,-
1488,서울특별시 강남구 세곡동,525,525,0,강남데시앙파크,84.97,202404,27,"111,000",-,11,개인,개인,2011,헌릉로590길 63,-,중개거래,"서울 강남구, 서울 송파구",-
1489,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,74.74,202312,25,"140,000",-,3,-,-,2012,자곡로 21,-,중개거래,서울 강남구,-
1490,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.84,202311,17,"135,000",214,7,-,-,2012,자곡로 21,-,중개거래,서울 강남구,23.12.29
1491,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,74.74,202309,25,"140,000",-,3,-,-,2012,자곡로 21,20231229,중개거래,서울 강남구,-
1492,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.83,202309,25,"131,000",216,1,-,-,2012,자곡로 21,-,중개거래,서울 강남구,24.01.29
1493,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.83,202309,16,"141,000",212,14,-,-,2012,자곡로 21,-,중개거래,서울 강남구,23.12.01
1494,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.83,202308,11,"142,000",202,12,-,-,2012,자곡로 21,-,중개거래,서울 강남구,23.10.31
1495,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,74.74,202307,27,"135,000",209,6,-,-,2012,자곡로 21,-,중개거래,서울 강남구,23.11.30
1496,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,74.74,202307,26,"134,000",211,10,-,-,2012,자곡로 21,-,중개거래,서울 강남구 서울 송파구,23.09.27
1497,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.84,202307,22,"135,000",216,15,-,-,2012,자곡로 21,-,중개거래,서울 강남구,23.09.25
1498,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.94,202307,21,"139,000",211,14,-,-,2012,자곡로 21,-,중개거래,서울 강남구,23.11.30
1499,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,84.84,202307,19,"135,000",215,2,-,-,2012,자곡로 21,-,중개거래,서울 강남구,23.11.28
